Sun Jan 29 01:44:28 JST 2023
SCE-4000-Queue_SEED(3)
simulationTime,Attraction[1],Attraction[2],Attraction[3],Attraction[4],Attraction[5],Attraction[6],Attraction[7],Attraction[8],Attraction[9],Attraction[10],
30932,4,0,12,185,0,95,0,152,0,0,
30933,4,0,13,185,0,95,0,152,0,0,
30934,4,0,13,184,0,95,0,151,0,0,
30935,4,0,13,183,0,95,0,151,0,0,
30936,4,0,13,183,0,95,0,151,0,0,
30937,4,0,13,183,0,95,0,151,0,0,
30938,5,0,13,183,0,95,0,151,0,0,
30939,5,0,13,183,0,95,0,151,0,0,
30940,5,0,13,183,0,95,0,151,0,0,
30941,5,0,13,182,0,95,0,151,0,0,
30942,5,0,13,182,0,95,0,151,0,0,
30943,6,0,13,182,0,93,0,151,0,0,
30944,6,0,13,182,0,93,0,151,0,0,
30945,5,0,12,182,0,93,0,151,0,0,
30946,5,0,12,182,0,93,0,151,0,0,
30947,5,0,12,182,0,93,0,151,0,0,
30948,5,0,13,182,0,93,0,151,0,0,
30949,5,0,13,182,0,92,0,150,0,0,
30950,5,0,14,182,0,92,0,150,0,0,
30951,5,0,14,182,0,92,0,150,0,0,
30952,5,0,14,182,0,92,0,150,0,0,
30953,5,0,14,182,0,92,0,150,0,0,
30954,5,0,15,182,0,92,0,150,0,0,
30955,5,0,15,182,0,92,0,150,0,0,
30956,6,0,15,182,0,92,0,150,0,0,
30957,6,0,15,182,0,92,0,150,0,0,
30958,6,0,15,182,0,92,0,150,0,0,
30959,6,0,15,182,0,92,0,150,0,0,
30960,6,0,15,182,0,92,0,150,0,0,
30961,6,0,15,182,0,92,0,150,0,0,
30962,6,0,15,182,0,92,0,150,0,0,
30963,6,0,15,181,0,92,0,150,0,0,
30964,7,0,15,182,0,92,0,150,0,0,
30965,7,0,15,182,0,92,0,150,0,0,
30966,7,0,15,182,0,91,0,150,0,0,
30967,7,0,14,182,0,91,0,150,0,0,
30968,7,0,14,182,0,91,0,150,0,0,
30969,8,0,14,182,0,91,0,150,0,0,
30970,8,0,14,182,0,91,0,150,0,0,
30971,8,0,14,182,0,91,0,150,0,0,
30972,8,0,14,182,0,91,0,150,0,0,
30973,8,0,14,182,0,91,0,150,0,0,
30974,8,0,14,182,0,91,0,150,0,0,
30975,8,0,14,182,0,91,0,150,0,0,
30976,8,0,14,182,0,91,0,149,0,0,
30977,8,0,15,182,0,91,0,149,0,0,
30978,8,0,15,182,0,91,0,149,0,0,
30979,8,0,15,182,0,91,0,149,0,0,
30980,8,0,15,181,0,91,0,149,0,0,
30981,8,0,15,181,0,91,0,149,0,0,
30982,8,0,15,181,0,91,0,149,0,0,
30983,8,0,15,181,0,91,0,149,0,0,
30984,8,0,15,181,0,91,0,148,0,0,
30985,8,0,16,181,0,91,0,148,0,0,
30986,7,0,16,181,0,90,0,148,0,0,
30987,7,0,16,181,0,90,0,148,0,0,
30988,7,0,16,181,0,90,0,148,0,0,
30989,6,0,16,181,0,90,0,148,0,0,
30990,6,0,16,181,0,90,0,148,0,0,
30991,6,0,16,181,0,90,0,148,0,0,
30992,6,0,16,181,0,90,0,149,0,0,
30993,6,0,16,181,0,90,0,149,0,0,
30994,6,0,15,181,0,90,0,149,0,0,
30995,6,0,15,181,0,90,0,149,0,0,
30996,6,0,15,181,0,90,0,149,0,0,
30997,6,0,15,181,0,90,0,149,0,0,
30998,6,0,15,181,0,90,0,149,0,0,
30999,6,0,15,181,0,90,0,149,0,0,
31000,6,0,15,181,0,90,0,149,0,0,
31001,6,0,15,181,0,90,0,149,0,0,
31002,6,0,14,181,0,90,0,149,0,0,
31003,6,0,14,181,0,90,0,149,0,0,
31004,6,0,14,181,0,90,0,149,0,0,
31005,6,0,14,181,0,90,0,149,0,0,
31006,6,0,14,181,0,90,0,149,0,0,
31007,6,0,14,181,0,90,0,149,0,0,
31008,6,0,14,181,0,90,0,149,0,0,
31009,6,0,14,181,0,90,0,149,0,0,
31010,6,0,14,181,0,90,0,149,0,0,
31011,6,0,14,181,0,90,0,149,0,0,
31012,6,0,14,181,0,90,0,149,0,0,
31013,6,0,14,181,0,90,0,149,0,0,
31014,6,0,14,181,0,90,0,147,0,0,
31015,6,0,15,181,0,90,0,147,0,0,
31016,6,0,14,181,0,90,0,147,0,0,
31017,6,0,14,181,0,90,0,147,0,0,
31018,6,0,14,181,0,91,0,147,0,0,
31019,6,0,14,181,0,91,0,147,0,0,
31020,6,0,14,180,0,91,0,147,0,0,
31021,6,0,14,180,0,91,0,147,0,0,
31022,6,0,14,180,0,91,0,147,0,0,
31023,6,0,14,180,0,91,0,147,0,0,
31024,6,0,14,180,0,91,0,147,0,0,
31025,6,0,14,180,0,91,0,147,0,0,
31026,6,0,14,180,0,91,0,147,0,0,
31027,6,0,14,179,0,91,0,147,0,0,
31028,6,0,14,179,0,91,0,146,0,0,
31029,6,0,14,179,0,90,0,146,0,0,
31030,6,0,14,178,0,90,0,146,0,0,
31031,6,0,13,178,0,90,0,146,0,0,
31032,6,0,13,178,0,90,0,146,0,0,
31033,5,0,12,178,0,90,0,146,0,0,
31034,5,0,12,178,0,90,0,146,0,0,
31035,5,0,12,178,0,90,0,146,0,0,
31036,5,0,12,178,0,90,0,146,0,0,
31037,5,0,12,178,0,90,0,146,0,0,
31038,5,0,12,178,0,90,0,146,0,0,
31039,5,0,12,178,0,90,0,146,0,0,
31040,5,0,12,178,0,90,0,146,0,0,
31041,5,0,12,178,0,90,0,146,0,0,
31042,5,0,12,178,0,90,0,146,0,0,
31043,5,0,12,178,0,90,0,146,0,0,
31044,5,0,12,178,0,90,0,146,0,0,
31045,5,0,13,178,0,90,0,146,0,0,
31046,5,0,13,178,0,90,0,146,0,0,
31047,5,0,13,178,0,90,0,146,0,0,
31048,5,0,13,178,0,90,0,145,0,0,
31049,5,0,13,178,0,90,0,145,0,0,
31050,5,0,13,178,0,90,0,145,0,0,
31051,4,0,13,178,0,90,0,145,0,0,
31052,4,0,13,178,0,90,0,145,0,0,
31053,4,0,13,178,0,90,0,145,0,0,
31054,4,0,13,178,0,90,0,145,0,0,
31055,4,0,13,178,0,90,0,145,0,0,
31056,4,0,13,178,0,90,0,145,0,0,
31057,4,0,13,178,0,90,0,145,0,0,
31058,4,0,13,178,0,90,0,145,0,0,
31059,4,0,13,178,0,90,0,144,0,0,
31060,4,0,12,178,0,89,0,144,0,0,
31061,4,0,12,178,0,89,0,144,0,0,
31062,4,0,12,178,0,89,0,144,0,0,
31063,4,0,12,178,0,89,0,144,0,0,
31064,4,0,12,178,0,89,0,144,0,0,
31065,4,0,12,178,0,89,0,144,0,0,
31066,4,0,12,178,0,89,0,144,0,0,
31067,4,0,12,178,0,89,0,144,0,0,
31068,4,0,12,178,0,89,0,144,0,0,
31069,4,0,12,178,0,89,0,144,0,0,
31070,4,0,12,178,0,89,0,144,0,0,
31071,4,0,12,178,0,89,0,144,0,0,
31072,4,0,12,178,0,89,0,144,0,0,
31073,4,0,12,178,0,89,0,144,0,0,
31074,4,0,12,178,0,89,0,144,0,0,
31075,3,0,12,178,0,89,0,144,0,0,
31076,3,0,11,178,0,89,0,144,0,0,
31077,1,0,11,178,0,89,0,144,0,0,
31078,0,0,11,178,0,89,0,144,0,0,
31079,0,0,11,178,0,89,0,144,0,0,
31080,0,0,11,178,0,89,0,144,0,0,
31081,0,0,11,178,0,89,0,144,0,0,
31082,0,0,11,178,0,89,0,144,0,0,
31083,0,0,11,178,0,89,0,144,0,0,
31084,0,0,11,178,0,89,0,144,0,0,
31085,0,0,11,178,0,89,0,144,0,0,
31086,0,0,11,178,0,89,0,144,0,0,
31087,0,0,11,178,0,89,0,144,0,0,
31088,0,0,11,178,0,89,0,144,0,0,
31089,0,0,11,178,0,89,0,144,0,0,
31090,0,0,11,178,0,89,0,144,0,0,
31091,0,0,11,178,0,89,0,144,0,0,
31092,0,0,11,178,0,89,0,144,0,0,
31093,0,0,11,178,0,89,0,144,0,0,
31094,0,0,11,178,0,89,0,144,0,0,
31095,0,0,11,178,0,89,0,144,0,0,
31096,0,0,11,178,0,89,0,144,0,0,
31097,0,0,10,178,0,89,0,144,0,0,
31098,0,0,10,178,0,89,0,144,0,0,
31099,0,0,10,178,0,89,0,144,0,0,
31100,0,0,10,178,0,89,0,144,0,0,
31101,0,0,10,178,0,89,0,144,0,0,
31102,0,0,10,178,0,89,0,144,0,0,
31103,0,0,10,178,0,89,0,144,0,0,
31104,0,0,10,178,0,89,0,144,0,0,
31105,0,0,10,178,0,89,0,144,0,0,
31106,0,0,10,178,0,89,0,144,0,0,
31107,0,0,10,178,0,89,0,144,0,0,
31108,0,0,11,178,0,89,0,144,0,0,
31109,0,0,12,178,0,89,0,144,0,0,
31110,0,0,12,178,0,89,0,144,0,0,
31111,0,0,11,178,0,89,0,144,0,0,
31112,0,0,11,178,0,89,0,144,0,0,
31113,0,0,11,178,0,89,0,144,0,0,
31114,0,0,11,177,0,88,0,144,0,0,
31115,0,0,11,177,0,88,0,144,0,0,
31116,0,0,11,176,0,88,0,144,0,0,
31117,0,0,12,176,0,88,0,144,0,0,
31118,0,0,12,176,0,87,0,144,0,0,
31119,0,0,12,176,0,87,0,144,0,0,
31120,0,0,12,176,0,87,0,144,0,0,
31121,0,0,12,175,0,87,0,144,0,0,
31122,0,0,12,175,0,87,0,144,0,0,
31123,0,0,12,175,0,87,0,144,0,0,
31124,0,0,12,175,0,87,0,144,0,0,
31125,0,0,12,175,0,87,0,144,0,0,
31126,0,0,12,175,0,87,0,144,0,0,
31127,0,0,12,175,0,87,0,144,0,0,
31128,0,0,12,175,0,87,0,144,0,0,
31129,0,0,12,176,0,87,0,144,0,0,
31130,0,0,12,176,0,87,0,144,0,0,
31131,0,0,12,176,0,87,0,144,0,0,
31132,0,0,12,176,0,87,0,144,0,0,
31133,0,0,13,176,0,87,0,144,0,0,
31134,0,0,13,176,0,87,0,144,0,0,
31135,0,0,13,176,0,87,0,144,0,0,
31136,0,0,13,176,0,87,0,144,0,0,
31137,0,0,13,175,0,87,0,144,0,0,
31138,0,0,13,175,0,87,0,144,0,0,
31139,0,0,13,175,0,87,0,144,0,0,
31140,0,0,13,175,0,87,0,144,0,0,
31141,0,0,14,175,0,87,0,144,0,0,
31142,0,0,14,175,0,86,0,144,0,0,
31143,0,0,14,175,0,86,0,144,0,0,
31144,0,0,14,175,0,86,0,144,0,0,
31145,0,0,14,175,0,86,0,144,0,0,
31146,0,0,14,175,0,86,0,144,0,0,
31147,0,0,14,175,0,86,0,144,0,0,
31148,0,0,14,175,0,86,0,144,0,0,
31149,0,0,14,175,0,86,0,144,0,0,
31150,0,0,14,175,0,86,0,144,0,0,
31151,0,0,14,175,0,86,0,144,0,0,
31152,0,0,14,175,0,86,0,144,0,1,
31153,0,0,15,175,0,86,0,144,0,1,
31154,0,0,15,175,0,86,0,144,0,1,
31155,0,0,15,175,0,85,0,144,0,1,
31156,0,0,15,175,0,85,0,144,0,1,
31157,0,0,14,175,0,85,0,144,0,1,
31158,0,0,14,175,0,85,0,144,0,1,
31159,0,0,14,175,0,85,0,144,0,1,
31160,0,0,14,175,0,85,0,144,0,1,
31161,0,0,14,175,0,86,0,144,0,1,
31162,0,0,14,175,0,86,0,144,0,1,
31163,0,0,13,175,0,86,0,144,0,1,
31164,0,0,13,175,0,86,0,144,0,1,
31165,0,0,13,175,0,86,0,144,0,1,
31166,0,0,13,175,0,86,0,144,0,0,
31167,0,0,13,175,0,86,0,144,0,0,
31168,0,0,13,175,0,86,0,144,0,0,
31169,0,0,13,175,0,86,0,144,0,0,
31170,0,0,13,175,0,86,0,144,0,0,
31171,0,0,13,175,0,86,0,144,0,0,
31172,0,0,12,175,0,86,0,144,0,0,
31173,0,0,12,175,0,86,0,144,0,0,
31174,0,0,12,175,0,86,0,144,0,0,
31175,0,0,12,175,0,85,0,144,0,0,
31176,0,0,12,175,0,85,0,144,0,0,
31177,0,0,12,175,0,85,0,144,0,0,
31178,0,0,12,175,0,84,0,144,0,0,
31179,0,0,12,175,0,84,0,144,0,0,
31180,0,0,12,175,0,84,0,144,0,0,
31181,0,0,12,175,0,84,0,144,0,0,
31182,0,0,12,175,0,84,0,144,0,0,
31183,0,0,12,175,0,84,0,144,0,0,
31184,0,0,12,175,0,84,0,144,0,0,
31185,0,0,12,175,0,84,0,144,0,0,
31186,0,0,12,175,0,84,0,144,0,0,
31187,0,0,12,175,0,84,0,144,0,0,
31188,0,0,12,175,0,84,0,144,0,0,
31189,0,0,12,175,0,84,0,144,0,0,
31190,0,0,12,175,0,84,0,144,0,0,
31191,0,0,12,175,0,84,0,143,0,0,
31192,0,0,12,175,0,84,0,144,0,0,
31193,0,0,12,175,0,84,0,143,0,0,
31194,0,0,12,175,0,84,0,143,0,0,
31195,0,0,12,175,0,84,0,143,0,0,
31196,0,0,12,175,0,84,0,142,0,0,
31197,0,0,12,175,0,84,0,142,0,0,
31198,0,0,12,175,0,84,0,142,0,0,
31199,0,0,12,175,0,84,0,142,0,0,
31200,0,0,12,175,0,84,0,142,0,0,
31201,0,0,12,175,0,84,0,142,0,0,
31202,0,0,12,175,0,84,0,142,0,0,
31203,0,0,12,175,0,84,0,142,0,0,
31204,0,0,12,175,0,84,0,142,0,0,
31205,0,0,12,175,0,84,0,142,0,0,
31206,0,0,12,174,0,84,0,142,0,0,
31207,0,0,12,174,0,84,0,142,0,0,
31208,0,0,12,174,0,84,0,142,0,0,
31209,0,0,12,174,0,84,0,142,0,0,
31210,0,0,12,174,0,84,0,142,0,0,
31211,0,0,12,174,0,84,0,142,0,0,
31212,0,0,12,174,0,84,0,142,0,0,
31213,0,0,12,174,0,84,0,142,0,0,
31214,0,0,12,174,0,84,0,142,0,0,
31215,0,0,12,173,0,84,0,142,0,0,
31216,0,0,12,173,0,84,0,142,0,0,
31217,0,0,12,173,0,84,0,142,0,0,
31218,0,0,12,173,0,84,0,142,0,0,
31219,0,0,12,173,0,84,0,142,0,0,
31220,0,0,12,173,0,84,0,142,0,0,
31221,0,0,12,173,0,84,0,142,0,0,
31222,0,0,12,173,0,84,0,142,0,0,
31223,0,0,12,173,0,84,0,142,0,0,
31224,0,0,12,173,0,84,0,142,0,0,
31225,0,0,12,173,0,84,0,142,0,0,
31226,0,0,12,173,0,84,0,142,0,0,
31227,0,0,12,173,0,84,0,142,0,0,
31228,0,0,12,173,0,84,0,142,0,0,
31229,0,0,12,173,0,84,0,142,0,0,
31230,0,0,12,173,0,84,0,142,0,0,
31231,0,0,12,173,0,83,0,142,0,0,
31232,0,0,12,173,0,83,0,142,0,0,
31233,0,0,12,173,0,83,0,141,0,0,
31234,0,0,12,173,0,83,0,141,0,0,
31235,0,0,13,173,0,83,0,141,0,0,
31236,0,0,13,173,0,83,0,141,0,0,
31237,0,0,13,172,0,83,0,140,0,0,
31238,0,0,13,172,0,83,0,140,0,0,
31239,0,0,13,172,0,83,0,139,0,0,
31240,0,0,13,172,0,83,0,139,0,0,
31241,0,0,13,172,0,83,0,139,0,0,
31242,0,0,13,172,0,83,0,139,0,0,
31243,0,0,13,172,0,82,0,139,0,0,
31244,0,0,13,172,0,81,0,138,0,0,
31245,0,0,13,172,0,81,0,138,0,0,
31246,0,0,12,172,0,81,0,138,0,0,
31247,0,0,12,172,0,81,0,138,0,0,
31248,0,0,12,172,0,81,0,138,0,0,
31249,0,0,12,172,0,81,0,138,0,0,
31250,0,0,12,172,0,80,0,138,0,0,
31251,0,0,12,172,0,80,0,138,0,0,
31252,0,0,12,172,0,80,0,138,0,0,
31253,0,0,12,172,0,80,0,138,0,0,
31254,0,0,12,171,0,80,0,138,0,0,
31255,0,0,12,170,0,80,0,138,0,0,
31256,0,0,12,170,0,80,0,138,0,0,
31257,0,0,12,170,0,80,0,138,0,0,
31258,0,0,12,170,0,80,0,138,0,0,
31259,0,0,12,170,0,80,0,138,0,0,
31260,0,0,12,170,0,80,0,137,0,0,
31261,0,0,12,170,0,80,0,137,0,0,
31262,0,0,12,169,0,80,0,137,0,0,
31263,0,0,12,169,0,80,0,137,0,0,
31264,0,0,12,169,0,80,0,137,0,0,
31265,0,0,12,169,0,80,0,137,0,0,
31266,0,0,12,169,0,79,0,137,0,0,
31267,0,0,11,169,0,79,0,137,0,0,
31268,0,0,11,169,0,79,0,137,0,0,
31269,0,0,11,169,0,79,0,137,0,0,
31270,0,0,11,169,0,79,0,137,0,0,
31271,0,0,11,169,0,79,0,137,0,0,
31272,0,0,11,169,0,79,0,137,0,0,
31273,0,0,11,169,0,79,0,137,0,0,
31274,0,0,11,169,0,79,0,137,0,0,
31275,0,0,11,169,0,79,0,137,0,0,
31276,0,0,11,169,0,79,0,137,0,0,
31277,0,0,11,169,0,79,0,137,0,0,
31278,0,0,11,169,0,79,0,137,0,0,
31279,0,0,11,169,0,79,0,137,0,0,
31280,0,0,11,169,0,79,0,137,0,0,
31281,0,0,11,169,0,79,0,137,0,0,
31282,0,0,11,169,0,79,0,137,0,0,
31283,0,0,11,168,0,79,0,137,0,0,
31284,0,0,11,168,0,79,0,137,0,0,
31285,0,0,11,168,0,79,0,137,0,0,
31286,0,0,11,168,0,78,0,137,0,0,
31287,0,0,11,168,0,78,0,136,0,0,
31288,0,0,11,168,0,78,0,136,0,0,
31289,0,0,11,168,0,78,0,136,0,0,
31290,0,0,11,168,0,78,0,136,0,0,
31291,0,0,11,168,0,78,0,136,0,0,
31292,0,0,12,168,0,78,0,136,0,0,
31293,0,0,12,168,0,78,0,136,0,0,
31294,0,0,12,168,0,78,0,135,0,0,
31295,0,0,12,168,0,78,0,135,0,0,
31296,0,0,12,168,0,78,0,135,0,0,
31297,0,0,12,168,0,78,0,135,0,0,
31298,0,0,12,168,0,78,0,135,0,0,
31299,0,0,12,168,0,78,0,135,0,0,
31300,0,0,12,167,0,78,0,135,0,0,
31301,0,0,12,167,0,78,0,135,0,0,
31302,0,0,12,167,0,78,0,135,0,0,
31303,0,0,11,167,0,78,0,135,0,0,
31304,0,0,11,167,0,78,0,135,0,0,
31305,0,0,11,167,0,78,0,135,0,0,
31306,0,0,11,167,0,78,0,135,0,0,
31307,0,0,11,167,0,78,0,135,0,0,
31308,0,0,11,167,0,78,0,135,0,0,
31309,0,0,11,167,0,78,0,135,0,0,
31310,0,0,11,167,0,78,0,135,0,0,
31311,0,0,11,167,0,78,0,135,0,0,
31312,0,0,11,167,0,78,0,135,0,0,
31313,0,0,11,167,0,78,0,135,0,0,
31314,0,0,11,167,0,78,0,135,0,0,
31315,0,0,11,167,0,78,0,135,0,0,
31316,0,0,10,167,0,78,0,135,0,0,
31317,0,0,10,167,0,78,0,135,0,0,
31318,0,0,10,167,0,78,0,135,0,0,
31319,0,0,10,167,0,78,0,135,0,0,
31320,0,0,10,167,0,78,0,135,0,0,
31321,0,0,11,167,0,78,0,135,0,0,
31322,0,0,11,167,0,78,0,135,0,0,
31323,0,0,11,167,0,78,0,135,0,0,
31324,0,0,11,167,0,78,0,134,0,0,
31325,0,0,11,167,0,79,0,133,0,0,
31326,0,0,11,167,0,79,0,133,0,0,
31327,0,0,11,167,0,79,0,133,0,0,
31328,0,0,11,167,0,79,0,133,0,0,
31329,0,0,11,167,0,79,0,133,0,0,
31330,0,0,11,167,0,78,0,133,0,0,
31331,0,0,10,167,0,78,0,133,0,0,
31332,0,0,10,167,0,78,0,133,0,0,
31333,0,0,9,167,0,78,0,133,0,0,
31334,0,0,9,167,0,78,0,133,0,0,
31335,0,0,9,167,0,78,0,133,0,0,
31336,0,0,9,167,0,78,0,133,0,0,
31337,0,0,9,167,0,78,0,133,0,0,
31338,0,0,9,167,0,78,0,132,0,0,
31339,0,0,9,167,0,78,0,132,0,0,
31340,0,0,9,166,0,78,0,132,0,0,
31341,0,0,9,166,0,78,0,132,0,0,
31342,0,0,9,166,0,78,0,132,0,0,
31343,0,0,9,166,0,78,0,132,0,0,
31344,0,0,9,166,0,78,0,132,0,0,
31345,0,0,9,166,0,78,0,132,0,0,
31346,0,0,9,166,0,78,0,132,0,0,
31347,0,0,9,165,0,78,0,132,0,0,
31348,0,0,9,165,0,78,0,132,0,0,
31349,0,0,9,165,0,78,0,132,0,0,
31350,0,0,9,165,0,78,0,132,0,0,
31351,0,0,9,164,0,78,0,132,0,0,
31352,0,0,9,164,0,78,0,132,0,0,
31353,0,0,9,164,0,78,0,132,0,0,
31354,0,0,9,164,0,78,0,132,0,0,
31355,0,0,9,164,0,78,0,132,0,0,
31356,0,0,9,164,0,78,0,132,0,0,
31357,0,0,9,164,0,78,0,132,0,0,
31358,0,0,9,164,0,78,0,131,0,0,
31359,0,0,9,164,0,78,0,131,0,0,
31360,0,0,9,164,0,78,0,131,0,0,
31361,0,0,8,164,0,77,0,131,0,0,
31362,0,0,9,164,0,77,0,131,0,0,
31363,0,0,9,164,0,77,0,131,0,0,
31364,0,0,9,164,0,77,0,131,0,0,
31365,0,0,9,164,0,77,0,131,0,0,
31366,0,0,9,164,0,77,0,131,0,0,
31367,0,0,9,164,0,77,0,131,0,0,
31368,0,0,9,164,0,77,0,131,0,0,
31369,0,0,9,164,0,77,0,131,0,0,
31370,0,0,9,164,0,77,0,130,0,0,
31371,0,0,9,164,0,77,0,130,0,0,
31372,0,0,9,164,0,77,0,130,0,0,
31373,0,0,9,164,0,77,0,130,0,0,
31374,0,0,9,164,0,77,0,130,0,0,
31375,0,0,9,164,0,77,0,130,0,0,
31376,0,0,8,164,0,77,0,130,0,0,
31377,0,0,8,164,0,77,0,130,0,0,
31378,0,0,8,164,0,76,0,130,0,0,
31379,0,0,9,164,0,76,0,130,0,0,
31380,0,0,9,164,0,76,0,130,0,0,
31381,0,0,9,164,0,76,0,130,0,0,
31382,0,0,9,164,0,76,0,130,0,0,
31383,0,0,9,164,0,76,0,130,0,0,
31384,0,0,9,164,0,76,0,130,0,0,
31385,0,0,9,164,0,76,0,130,0,0,
31386,0,0,9,164,0,76,0,130,0,0,
31387,0,0,9,164,0,76,0,130,0,0,
31388,0,0,9,164,0,76,0,130,0,0,
31389,0,0,9,164,0,76,0,130,0,0,
31390,0,0,9,164,0,76,0,130,0,0,
31391,0,0,9,164,0,76,0,130,0,0,
31392,0,0,9,164,0,76,0,130,0,0,
31393,0,0,9,164,0,76,0,130,0,0,
31394,0,0,9,164,0,76,0,130,0,0,
31395,0,0,9,164,0,76,0,130,0,0,
31396,0,0,9,164,0,77,0,130,0,0,
31397,0,0,9,164,0,77,0,130,0,0,
31398,0,0,8,164,0,77,0,130,0,0,
31399,0,0,8,164,0,77,0,130,0,0,
31400,0,0,8,164,0,77,0,130,0,0,
31401,0,0,8,164,0,77,0,130,0,0,
31402,0,0,8,164,0,77,0,130,0,0,
31403,0,0,8,164,0,77,0,130,0,0,
31404,0,0,8,164,0,77,0,130,0,0,
31405,0,0,8,164,0,77,0,130,0,0,
31406,0,0,8,164,0,77,0,130,0,0,
31407,0,0,8,164,0,77,0,130,0,0,
31408,0,0,9,164,0,77,0,130,0,0,
31409,0,0,9,164,0,77,0,130,0,0,
31410,0,0,9,164,0,77,0,130,0,0,
31411,0,0,8,164,0,77,0,130,0,0,
31412,0,0,8,164,0,77,0,130,0,0,
31413,0,0,8,164,0,77,0,131,0,0,
31414,0,0,8,164,0,76,0,131,0,0,
31415,0,0,8,164,0,76,0,131,0,0,
31416,0,0,8,164,0,76,0,131,0,0,
31417,0,0,8,164,0,76,0,131,0,0,
31418,0,0,9,164,0,76,0,131,0,0,
31419,0,0,9,164,0,75,0,131,0,0,
31420,0,0,9,164,0,75,0,131,0,0,
31421,0,0,9,164,0,75,0,131,0,0,
31422,0,0,10,164,0,75,0,131,0,0,
31423,0,0,10,164,0,75,0,131,0,0,
31424,0,0,10,164,0,75,0,131,0,0,
31425,0,0,10,164,0,75,0,131,0,0,
31426,0,0,10,164,0,75,0,131,0,0,
31427,0,0,10,164,0,75,0,131,0,0,
31428,0,0,10,164,0,75,0,131,0,0,
31429,0,0,11,164,0,75,0,131,0,0,
31430,0,0,11,164,0,75,0,131,0,0,
31431,0,0,11,164,0,75,0,131,0,0,
31432,0,0,11,164,0,75,0,131,0,0,
31433,0,0,11,164,0,75,0,131,0,0,
31434,0,0,11,163,0,75,0,131,0,0,
31435,0,0,11,163,0,75,0,131,0,0,
31436,0,0,11,163,0,75,0,131,0,0,
31437,0,0,11,162,0,75,0,131,0,0,
31438,0,0,11,162,0,75,0,131,0,0,
31439,0,0,11,162,0,75,0,131,0,0,
31440,0,0,11,162,0,75,0,131,0,0,
31441,0,0,11,162,0,75,0,131,0,0,
31442,0,0,11,161,0,74,0,131,0,0,
31443,0,0,11,161,0,74,0,131,0,0,
31444,0,0,11,161,0,74,0,131,0,0,
31445,0,0,11,161,0,74,0,131,0,0,
31446,0,0,11,161,0,74,0,131,0,0,
31447,0,0,11,161,0,74,0,131,0,0,
31448,0,0,11,161,0,74,0,131,0,0,
31449,0,0,11,161,0,74,0,131,0,0,
31450,0,0,11,161,0,74,0,131,0,0,
31451,0,0,12,161,0,74,0,131,0,0,
31452,0,0,12,161,0,74,0,131,0,0,
31453,0,0,12,161,0,74,0,131,0,0,
31454,0,0,12,161,0,74,0,131,0,0,
31455,0,0,12,161,0,73,0,131,0,0,
31456,0,0,12,161,0,73,0,131,0,0,
31457,0,0,12,160,0,73,0,131,0,0,
31458,0,0,11,160,0,73,0,131,0,0,
31459,0,0,11,160,0,73,0,131,0,0,
31460,0,0,11,160,0,73,0,131,0,0,
31461,0,0,11,160,0,73,0,131,0,0,
31462,0,0,11,160,0,73,0,131,0,0,
31463,0,0,11,160,0,73,0,131,0,0,
31464,0,0,10,160,0,73,0,131,0,0,
31465,0,0,10,160,0,74,0,131,0,0,
31466,0,0,10,160,0,74,0,131,0,0,
31467,0,0,10,160,0,74,0,131,0,0,
31468,0,0,10,160,0,74,0,131,0,0,
31469,0,0,10,160,0,74,0,131,0,0,
31470,0,0,10,160,0,74,0,131,0,0,
31471,0,0,10,160,0,74,0,131,0,0,
31472,0,0,9,160,0,74,0,131,0,0,
31473,0,0,9,160,0,74,0,131,0,0,
31474,0,0,9,160,0,74,0,131,0,0,
31475,0,0,9,160,0,73,0,131,0,0,
31476,0,0,9,160,0,73,0,131,0,0,
31477,0,0,8,161,0,73,0,131,0,0,
31478,0,0,8,161,0,73,0,131,0,0,
31479,0,0,8,161,0,72,0,131,0,0,
31480,0,0,9,161,0,72,0,131,0,0,
31481,0,0,9,161,0,72,0,131,0,0,
31482,0,0,9,161,0,72,0,131,0,0,
31483,0,0,9,161,0,72,0,131,0,0,
31484,0,0,9,161,0,72,0,131,0,0,
31485,0,0,9,161,0,72,0,131,0,0,
31486,0,0,9,161,0,72,0,131,0,0,
31487,0,0,9,161,0,72,0,131,0,0,
31488,0,0,9,161,0,72,0,131,0,0,
31489,0,0,9,161,0,72,0,131,0,0,
31490,0,0,9,161,0,72,0,131,0,0,
31491,0,0,9,161,0,72,0,131,0,0,
31492,0,0,9,161,0,72,0,131,0,0,
31493,0,0,9,161,0,72,0,131,0,0,
31494,0,0,9,161,0,72,0,131,0,0,
31495,0,0,9,161,0,72,0,131,0,0,
31496,0,0,9,161,0,72,0,131,0,0,
31497,0,0,9,161,0,72,0,131,0,0,
31498,0,0,9,161,0,72,0,131,0,0,
31499,0,0,9,161,0,72,0,131,0,0,
31500,0,0,9,161,0,72,0,131,0,0,
31501,0,0,9,161,0,72,0,130,0,0,
31502,0,0,9,161,0,72,0,130,0,0,
31503,0,0,9,161,0,72,0,129,0,0,
31504,0,0,9,161,0,72,0,129,0,0,
31505,0,0,9,161,0,72,0,129,0,0,
31506,0,0,9,161,0,72,0,129,0,0,
31507,0,0,9,161,0,72,0,128,0,0,
31508,0,0,9,161,0,72,0,128,0,0,
31509,0,0,9,161,0,72,0,128,0,0,
